train/loss,epoch,step,val/loss,val/error_u,val/error_v,val/error_h,val/loss_best
0.09666468948125839,180,180,,,,,
0.09626246243715286,181,181,,,,,
0.09586255997419357,182,182,,,,,
0.09546499699354172,183,183,,,,,
0.09506981074810028,184,184,,,,,
0.09467704594135284,185,185,,,,,
0.0942867249250412,186,186,,,,,
0.09389893710613251,187,187,,,,,
0.09351374953985214,188,188,,,,,
0.09313120692968369,189,189,,,,,
0.09275129437446594,190,190,,,,,
0.09237407147884369,191,191,,,,,
0.09199951589107513,192,192,,,,,
0.0916275829076767,193,193,,,,,
0.09125836938619614,194,194,,,,,
0.09089182317256927,195,195,,,,,
0.09052789211273193,196,196,,,,,
0.09016653895378113,197,197,,,,,
0.08980768173933029,198,198,,,,,
0.08945129066705704,199,199,,,,,
0.08909723907709122,200,200,,,,,
0.08874547481536865,201,201,,,,,
0.0883958712220192,202,202,,,,,
0.08804838359355927,203,203,,,,,
0.08770287781953812,204,204,,,,,
0.0873592346906662,205,205,,,,,
0.08701741695404053,206,206,,,,,
0.08667729049921036,207,207,,,,,
0.08633873611688614,208,208,,,,,
0.08600170910358429,209,209,,,,,
0.08566614240407944,210,210,,,,,
0.08533193171024323,211,211,,,,,
0.08499904721975327,212,212,,,,,
0.08466741442680359,213,213,,,,,
0.084337018430233,214,214,,,,,
0.08400780707597733,215,215,,,,,
0.08367975801229477,216,216,,,,,
0.08335289359092712,217,217,,,,,
0.0830271765589714,218,218,,,,,
0.08270259946584702,219,219,,,,,
0.08237916976213455,220,220,,,,,
0.08205690234899521,221,221,,,,,
0.08173581212759018,222,222,,,,,
0.08141594380140305,223,223,,,,,
0.0810973197221756,224,224,,,,,
0.08077993243932724,225,225,,,,,
0.08046384900808334,226,226,,,,,
0.0801490917801857,227,227,,,,,
0.07983570545911789,228,228,,,,,
0.0795237198472023,229,229,,,,,
0.07921315729618073,230,230,,,,,
0.07890408486127853,231,231,,,,,
0.07859654724597931,232,232,,,,,
0.07829054445028305,233,233,,,,,
0.07798618823289871,234,234,,,,,
0.0776834636926651,235,235,,,,,
0.07738243788480759,236,236,,,,,
0.07708316296339035,237,237,,,,,
0.07678564637899399,238,238,,,,,
0.07648996263742447,239,239,,,,,
0.07619617134332657,240,240,,,,,
0.07590427249670029,241,241,,,,,
0.07561434060335159,242,242,,,,,
0.07532636821269989,243,243,,,,,
0.07504046708345413,244,244,,,,,
0.07475662976503372,245,245,,,,,
0.07447492331266403,246,246,,,,,
0.07419537752866745,247,247,,,,,
0.07391805201768875,248,248,,,,,
0.07364296913146973,249,249,,,,,
0.07337018102407455,250,250,,,,,
0.07309970259666443,251,251,,,,,
0.07283160835504532,252,252,,,,,
0.07256593555212021,253,253,,,,,
0.0723026916384697,254,254,,,,,
0.07204191386699677,255,255,,,,,
0.07178366929292679,256,256,,,,,
0.07152795791625977,257,257,,,,,
0.0712747871875763,258,258,,,,,
0.07102424651384354,259,259,,,,,
0.07077626138925552,260,260,,,,,
0.0705309510231018,261,261,,,,,
0.07028830051422119,262,262,,,,,
0.0700482726097107,263,263,,,,,
0.06981094926595688,264,264,,,,,
0.06957633048295975,265,265,,,,,
0.06934449821710587,266,266,,,,,
0.069115549325943,267,267,,,,,
0.06888987123966217,268,268,,,,,
0.06866874545812607,269,269,,,,,
0.06845568120479584,270,270,,,,,
0.06826168298721313,271,271,,,,,
0.06812388449907303,272,272,,,,,
0.06814750283956528,273,273,,,,,
0.06875486671924591,274,274,,,,,
0.07075225561857224,275,275,,,,,
0.07838987559080124,276,276,,,,,
0.0849793553352356,277,277,,,,,
0.10336252301931381,278,278,,,,,
0.0717015266418457,279,279,,,,,
0.0715840756893158,280,280,,,,,
0.09225533902645111,281,281,,,,,
0.07094225287437439,282,282,,,,,
0.06956443935632706,283,283,,,,,
0.08332102000713348,284,284,,,,,
0.06833918392658234,285,285,,,,,
0.06934177130460739,286,286,,,,,
0.07941221445798874,287,287,,,,,
0.06646999716758728,288,288,,,,,
0.07063713669776917,289,289,,,,,
0.07848650962114334,290,290,,,,,
0.06505641341209412,291,291,,,,,
0.07460014522075653,292,292,,,,,
0.08010262250900269,293,293,,,,,
0.06480445712804794,294,294,,,,,
0.08329368382692337,295,295,,,,,
0.0832747220993042,296,296,,,,,
0.06793197989463806,297,297,,,,,
0.09445600211620331,298,298,,,,,
0.08048857748508453,299,299,,,,,
0.07525600492954254,300,300,,,,,
0.08947876840829849,301,301,,,,,
0.06575824320316315,302,302,,,,,
0.07649994641542435,303,303,,,,,
0.06760688126087189,304,304,,,,,
0.06791612505912781,305,305,,,,,
0.07228648662567139,306,306,,,,,
0.06452572345733643,307,307,,,,,
0.07419750839471817,308,308,,,,,
0.06404543668031693,309,309,,,,,
0.06883510202169418,310,310,,,,,
0.0650223046541214,311,311,,,,,
0.06485043466091156,312,312,,,,,
0.06670232117176056,313,313,,,,,
0.06305458396673203,314,314,,,,,
0.06722167879343033,315,315,,,,,
0.06222985312342644,316,316,,,,,
0.06518885493278503,317,317,,,,,
0.06248842179775238,318,318,,,,,
0.06351211667060852,319,319,,,,,
0.06337668001651764,320,320,,,,,
0.06218547374010086,321,321,,,,,
0.06364966183900833,322,322,,,,,
0.06133176386356354,323,323,,,,,
0.0629199892282486,324,324,,,,,
0.06128944829106331,325,325,,,,,
0.06209737807512283,326,326,,,,,
0.06164016202092171,327,327,,,,,
0.06122703477740288,328,328,,,,,
0.06174343451857567,329,329,,,,,
0.06065692380070686,330,330,,,,,
0.06138690188527107,331,331,,,,,
0.060524944216012955,332,332,,,,,
0.06088562682271004,333,333,,,,,
0.06060519441962242,334,334,,,,,
0.06034675985574722,335,335,,,,,
0.06057553365826607,336,336,,,,,
0.059993624687194824,337,337,,,,,
0.06029178947210312,338,338,,,,,
0.05987471714615822,339,339,,,,,
0.059915654361248016,340,340,,,,,
0.059832002967596054,341,341,,,,,
0.059575676918029785,342,342,,,,,
0.05969923734664917,343,343,,,,,
0.059372227638959885,344,344,,,,,
0.05942774936556816,345,345,,,,,
0.059264037758111954,346,346,,,,,
0.05914058908820152,347,347,,,,,
0.05913858860731125,348,348,,,,,
0.05892802029848099,349,349,,,,,
0.05894355848431587,350,350,,,,,
0.05879049375653267,351,351,,,,,
0.058707743883132935,352,352,,,,,
0.058658845722675323,353,353,,,,,
0.05850832909345627,354,354,,,,,
0.05848008394241333,355,355,,,,,
0.058359384536743164,356,356,,,,,
0.05828041583299637,357,357,,,,,
0.05821740999817848,358,358,,,,,
0.05810261145234108,359,359,,,,,
0.058051105588674545,360,360,,,,,
0.05795426666736603,361,361,,,,,
0.05787280946969986,362,362,,,,,
0.057807356119155884,363,363,,,,,
0.05771132558584213,364,364,,,,,
0.05764532461762428,365,365,,,,,
0.057565245777368546,366,366,,,,,
0.05748369172215462,367,367,,,,,
0.05741596221923828,368,368,,,,,
0.057334303855895996,369,369,,,,,
0.05726175382733345,370,370,,,,,
0.05718979611992836,371,371,,,,,
0.05711288005113602,372,372,,,,,
0.05704265832901001,373,373,,,,,
0.0569702610373497,374,374,,,,,
0.056897275149822235,375,375,,,,,
0.05682762712240219,376,376,,,,,
0.05675705522298813,377,377,,,,,
0.05668606236577034,378,378,,,,,
0.05661778151988983,379,379,,,,,
0.05654900148510933,380,380,,,,,
0.05647944658994675,381,381,,,,,
0.05641314014792442,382,382,,,,,
0.05634545907378197,383,383,,,,,
0.05627766251564026,384,384,,,,,
0.05621315911412239,385,385,,,,,
0.05614636838436127,386,386,,,,,
0.0560806542634964,387,387,,,,,
0.056017469614744186,388,388,,,,,
0.0559517964720726,389,389,,,,,
0.055888112634420395,390,390,,,,,
0.05582592263817787,391,391,,,,,
0.0557616725564003,392,392,,,,,
0.05569979175925255,393,393,,,,,
0.05563851818442345,394,394,,,,,
0.05557582899928093,395,395,,,,,
0.05551544576883316,396,396,,,,,
0.05545520782470703,397,397,,,,,
0.05539410561323166,398,398,,,,,
0.055334970355033875,399,399,,,,,
0.05527583137154579,400,400,,,,,
0.055216267704963684,401,401,,,,,
0.05515829473733902,402,402,,,,,
0.055100299417972565,403,403,,,,,
0.05504221096634865,404,404,,,,,
0.054985299706459045,405,405,,,,,
0.054928507655858994,406,406,,,,,
0.05487173795700073,407,407,,,,,
0.05481589958071709,408,408,,,,,
0.05476027727127075,409,409,,,,,
0.054704830050468445,410,410,,,,,
0.05464998632669449,411,411,,,,,
0.054595496505498886,412,412,,,,,
0.05454126000404358,413,413,,,,,
0.05448746681213379,414,414,,,,,
0.05443403869867325,415,415,,,,,
0.05438094213604927,416,416,,,,,
0.05432821065187454,417,417,,,,,
0.05427581071853638,418,418,,,,,
0.05422379821538925,419,419,,,,,
0.05417207255959511,420,420,,,,,
0.05412066727876663,421,421,,,,,
0.0540696382522583,422,422,,,,,
0.054018955677747726,423,423,,,,,
0.053968507796525955,424,424,,,,,
0.05391843989491463,425,425,,,,,
0.05386870354413986,426,426,,,,,
0.053819235414266586,427,427,,,,,
0.0537700429558754,428,428,,,,,
0.05372122302651405,429,429,,,,,
0.0536726750433445,430,430,,,,,
0.05362439900636673,431,431,,,,,
0.05357641726732254,432,432,,,,,
0.05352875217795372,433,433,,,,,
0.053481344133615494,434,434,,,,,
0.05343420431017876,435,435,,,,,
0.053387340158224106,436,436,,,,,
0.05334073677659035,437,437,,,,,
0.053294409066438675,438,438,,,,,
0.0532483272254467,439,439,,,,,
0.053202517330646515,440,440,,,,,
0.053156960755586624,441,441,,,,,
0.05311163142323494,442,442,,,,,
0.053066547960042953,443,443,,,,,
0.053021710366010666,444,444,,,,,
0.05297712981700897,445,445,,,,,
0.05293276533484459,446,446,,,,,
0.052888620644807816,447,447,,,,,
0.05284471437335014,448,448,,,,,
0.052801016718149185,449,449,,,,,
0.052757542580366135,450,450,,,,,
0.0527142658829689,451,451,,,,,
0.052671223878860474,452,452,,,,,
0.052628371864557266,453,453,,,,,
0.052585721015930176,454,454,,,,,
0.052543263882398605,455,455,,,,,
0.05250101536512375,456,456,,,,,
0.052458953112363815,457,457,,,,,
0.05241706594824791,458,458,,,,,
0.052375391125679016,459,459,,,,,
0.052333880215883255,460,460,,,,,
0.05229254812002182,461,461,,,,,
0.05225137993693352,462,462,,,,,
0.05221038684248924,463,463,,,,,
0.0521695613861084,464,464,,,,,
0.05212889239192009,465,465,,,,,
0.05208839476108551,466,466,,,,,
0.05204804614186287,467,467,,,,,
0.05200785771012306,468,468,,,,,
0.051967792212963104,469,469,,,,,
0.05192791670560837,470,470,,,,,
0.05188814923167229,471,471,,,,,
0.05184853449463844,472,472,,,,,
0.05180905759334564,473,473,,,,,
0.05176972970366478,474,474,,,,,
0.05173049494624138,475,475,,,,,
0.05169142037630081,476,476,,,,,
0.051652465015649796,477,477,,,,,
0.05161360651254654,478,478,,,,,
0.05157490074634552,479,479,,,,,
0.05153629556298256,480,480,,,,,
0.05149780586361885,481,481,,,,,
0.0514594130218029,482,482,,,,,
0.051421139389276505,483,483,,,,,
0.051382970064878464,484,484,,,,,
0.05134489759802818,485,485,,,,,
0.05130694434046745,486,486,,,,,
0.051269061863422394,487,487,,,,,
0.05123127996921539,488,488,,,,,
0.05119360238313675,489,489,,,,,
0.051155995577573776,490,490,,,,,
0.05111846700310707,491,491,,,,,
0.05108105391263962,492,492,,,,,
0.05104370787739754,493,493,,,,,
0.05100643262267113,494,494,,,,,
0.05096924304962158,495,495,,,,,
0.05093212053179741,496,496,,,,,
0.05089506879448891,497,497,,,,,
0.050858091562986374,498,498,,,,,
0.05082116276025772,499,499,,,,,
0.05078433081507683,500,500,,,,,
0.050747521221637726,501,501,,,,,
0.05071079730987549,502,502,,,,,
0.05067412182688713,503,503,,,,,
0.05063750594854355,504,504,,,,,
0.050600938498973846,505,505,,,,,
0.05056440457701683,506,506,,,,,
0.05052794888615608,507,507,,,,,
0.05049153417348862,508,508,,,,,
0.05045514553785324,509,509,,,,,
0.05041881278157234,510,510,,,,,
0.050382521003484726,511,511,,,,,
0.050346266478300095,512,512,,,,,
0.050310030579566956,513,513,,,,,
0.05027385801076889,514,514,,,,,
0.05023769661784172,515,515,,,,,
0.05020156875252724,516,516,,,,,
0.05016546696424484,517,517,,,,,
0.05012940242886543,518,518,,,,,
0.05009336397051811,519,519,,,,,
0.05005734786391258,520,520,,,,,
0.050021328032016754,521,521,,,,,
0.049985356628894806,522,522,,,,,
0.04994937777519226,523,523,,,,,
0.04991346597671509,524,524,,,,,
0.04987755045294762,525,525,,,,,
0.04984169453382492,526,526,,,,,
0.04980592802166939,527,527,,,,,
0.04977038502693176,528,528,,,,,
0.049735330045223236,529,529,,,,,
0.049701444804668427,530,530,,,,,
0.049670569598674774,531,531,,,,,
0.049646951258182526,532,532,,,,,
0.04964282736182213,533,533,,,,,
0.04968614503741264,534,534,,,,,
0.04986749589443207,535,535,,,,,
0.050359852612018585,536,536,,,,,
0.05189445987343788,537,537,,,,,
0.05507098138332367,538,538,,,,,
0.0654212161898613,539,539,,,,,
0.07294479012489319,540,540,,,,,
0.09980352967977524,541,541,,,,,
0.06439351290464401,542,542,,,,,
0.05059007927775383,543,543,,,,,
0.055898264050483704,544,544,,,,,
0.0640825629234314,545,545,,,,,
0.07139521837234497,546,546,,,,,
0.0535423681139946,547,547,,,,,
0.052067700773477554,548,548,,,,,
0.062118880450725555,549,549,,,,,
0.05701325088739395,550,550,,,,,
0.051170021295547485,551,551,,,,,
0.0507664829492569,552,552,,,,,
0.05505848675966263,553,553,,,,,
0.05631505325436592,554,554,,,,,
0.04967738687992096,555,555,,,,,
0.05153074115514755,556,556,,,,,
0.056180715560913086,557,557,,,,,
0.05078420415520668,558,558,,,,,
0.04955896735191345,559,559,,,,,
0.05284055694937706,560,560,,,,,
0.0514436811208725,561,561,,,,,
0.04959040880203247,562,562,,,,,
0.049687985330820084,563,563,,,,,
0.050588369369506836,564,564,,,,,
0.05057740956544876,565,565,,,,,
0.04904411733150482,566,566,,,,,
0.0493457093834877,567,567,,,,,
0.05058012530207634,568,568,,,,,
0.04938406124711037,569,569,,,,,
0.04859292507171631,570,570,,,,,
0.04950327426195145,571,571,,,,,
0.04944809153676033,572,572,,,,,
0.04868198558688164,573,573,,,,,
0.04866698756814003,574,574,,,,,
0.0490180067718029,575,575,,,,,
0.04896035045385361,576,576,,,,,
0.048526469618082047,577,577,,,,,
0.048456139862537384,578,578,,,,,
0.048744481056928635,579,579,,,,,
0.04860581085085869,580,580,,,,,
0.04824396222829819,581,581,,,,,
0.04831189289689064,582,582,,,,,
0.048489056527614594,583,583,,,,,
0.04829949513077736,584,584,,,,,
0.04809911921620369,585,585,,,,,
0.04818896949291229,586,586,,,,,
0.04823486506938934,587,587,,,,,
0.04809604957699776,588,588,,,,,
0.047986675053834915,589,589,,,,,
0.047992534935474396,590,590,,,,,
0.04802494868636131,591,591,,,,,
0.04795069247484207,592,592,,,,,
0.04782620817422867,593,593,,,,,
0.04783270135521889,594,594,,,,,
0.047866445034742355,595,595,,,,,
0.047778721898794174,596,596,,,,,
0.04769381135702133,597,597,,,,,
0.04768884927034378,598,598,,,,,
0.047683387994766235,599,599,,,,,
0.047636084258556366,600,600,,,,,
0.047571778297424316,601,601,,,,,
0.04753246158361435,602,602,,,,,
0.04752526059746742,603,603,,,,,
0.0474989078938961,604,604,,,,,
0.04743707925081253,605,605,,,,,
0.04739051312208176,606,606,,,,,
0.047376301139593124,607,607,,,,,
0.047351811081171036,608,608,,,,,
0.047304634004831314,609,609,,,,,
0.04726080223917961,610,610,,,,,
0.047228503972291946,611,611,,,,,
0.047202859073877335,612,612,,,,,
0.047172777354717255,613,613,,,,,
0.04712983965873718,614,614,,,,,
0.047088075429201126,615,615,,,,,
0.04705966264009476,616,616,,,,,
0.04703245311975479,617,617,,,,,
0.04699554294347763,618,618,,,,,
0.04695577174425125,619,619,,,,,
0.04692031815648079,620,620,,,,,
0.04688827693462372,621,621,,,,,
0.04685705900192261,622,622,,,,,
0.04682300612330437,623,623,,,,,
0.04678482934832573,624,624,,,,,
0.04674817621707916,625,625,,,,,
0.04671599343419075,626,626,,,,,
0.04668388143181801,627,627,,,,,
0.04664894938468933,628,628,,,,,
0.04661281779408455,629,629,,,,,
0.046577077358961105,630,630,,,,,
0.046542324125766754,631,631,,,,,
0.04650895670056343,632,632,,,,,
0.04647538810968399,633,633,,,,,
0.046439990401268005,634,634,,,,,
0.04640385881066322,635,635,,,,,
0.046368639916181564,636,636,,,,,
0.046334169805049896,637,637,,,,,
0.04629978537559509,638,638,,,,,
0.046265196055173874,639,639,,,,,
0.04623002931475639,640,640,,,,,
0.04619423672556877,641,641,,,,,
0.04615863040089607,642,642,,,,,
0.04612366110086441,643,643,,,,,
0.04608883708715439,644,644,,,,,
0.04605375975370407,645,645,,,,,
0.046018462628126144,646,646,,,,,
0.045982927083969116,647,647,,,,,
0.04594716057181358,648,648,,,,,
0.04591149836778641,649,649,,,,,
0.04587608575820923,650,650,,,,,
0.045840706676244736,651,651,,,,,
0.04580520838499069,652,652,,,,,
0.045769594609737396,653,653,,,,,
0.04573386535048485,654,654,,,,,
0.04569796472787857,655,655,,,,,
0.04566202312707901,656,656,,,,,
0.04562610387802124,657,657,,,,,
0.04559025168418884,658,658,,,,,
0.04555436223745346,659,659,,,,,
0.045518431812524796,660,660,,,,,
0.045482486486434937,661,661,,,,,
0.04544644057750702,662,662,,,,,
0.045410316437482834,663,663,,,,,
0.04537411406636238,664,664,,,,,
0.04533788934350014,665,665,,,,,
0.045301612466573715,666,666,,,,,
0.045265283435583115,667,667,,,,,
0.04522896558046341,668,668,,,,,
0.04519260674715042,669,669,,,,,
0.04515622928738594,670,670,,,,,
0.045119814574718475,671,671,,,,,
0.04508337005972862,672,672,,,,,
0.04504690319299698,673,673,,,,,
0.045010387897491455,674,674,,,,,
0.044973842799663544,675,675,,,,,
0.04493726044893265,676,676,,,,,
0.04490068554878235,677,677,,,,,
0.04486404359340668,678,678,,,,,
0.044827405363321304,679,679,,,,,
0.04479077830910683,680,680,,,,,
0.04475415125489235,681,681,,,,,
0.044717561453580856,682,682,,,,,
0.04468103125691414,683,683,,,,,
0.044644661247730255,684,684,,,,,
0.04460856318473816,685,685,,,,,
0.04457297921180725,686,686,,,,,
0.044538214802742004,687,687,,,,,
0.04450516775250435,688,688,,,,,
0.04447496309876442,689,689,,,,,
0.04445071890950203,690,690,,,,,
0.04443654417991638,691,691,,,,,
0.04444505274295807,692,692,,,,,
0.04449054226279259,693,693,,,,,
0.04463031142950058,694,694,,,,,
0.04490680620074272,695,695,,,,,
0.04560518637299538,696,696,,,,,
0.04674353450536728,697,697,,,,,
0.04980618506669998,698,698,,,,,
0.05318763852119446,699,699,,,,,
0.0635090246796608,700,700,,,,,
0.06364607810974121,701,701,,,,,
0.07202879339456558,702,702,,,,,
0.05440481752157211,703,703,,,,,
0.045387279242277145,704,704,,,,,
0.04542716592550278,705,705,,,,,
0.05221636965870857,706,706,,,,,
0.061967771500349045,707,707,,,,,
0.05380183085799217,708,708,,,,,
0.047094836831092834,709,709,,,,,
0.0442894771695137,710,710,,,,,
0.04893207550048828,711,711,,,,,
0.05554397404193878,712,712,,,,,
0.05004067346453667,713,713,,,,,
0.04515046626329422,714,714,,,,,
0.04447120428085327,715,715,,,,,
0.04756715148687363,716,716,,,,,
0.0498533733189106,717,717,,,,,
0.04602213203907013,718,718,,,,,
0.04360733926296234,719,719,,,,,
0.04471779242157936,720,720,,,,,
0.046330831944942474,721,721,,,,,
0.04603428393602371,722,722,,,,,
0.04382820054888725,723,723,,,,,
0.043685443699359894,724,724,,,,,
0.0451236367225647,725,725,,,,,
0.04521959275007248,726,726,,,,,
0.04422726854681969,727,727,,,,,
0.04330458492040634,728,728,,,,,
0.04379796236753464,729,729,,,,,
0.044690221548080444,730,730,,,,,
0.044232189655303955,731,731,,,,,
0.04335717856884003,732,732,,,,,
0.043141525238752365,733,733,,,,,
0.04362470656633377,734,734,,,,,
0.043884485960006714,735,735,,,,,
0.04340650886297226,736,736,,,,,
0.042981598526239395,737,737,,,,,
0.04305243864655495,738,738,,,,,
0.04333316907286644,739,739,,,,,
0.04332534223794937,740,740,,,,,
0.0429597832262516,741,741,,,,,
0.042780447751283646,742,742,,,,,
0.042912133038043976,743,743,,,,,
0.04303337261080742,744,744,,,,,
0.042950328439474106,745,745,,,,,
0.04271829128265381,746,746,,,,,
0.04261275380849838,747,747,,,,,
0.0426897332072258,748,748,,,,,
0.042754337191581726,749,749,,,,,
0.042679693549871445,750,750,,,,,
0.0425228551030159,751,751,,,,,
0.04244352877140045,752,752,,,,,
0.04246252775192261,753,753,,,,,
0.04249284043908119,754,754,,,,,
0.042457982897758484,755,755,,,,,
0.042354367673397064,756,756,,,,,
0.04227228835225105,757,757,,,,,
0.04225270450115204,758,758,,,,,
0.042260054498910904,759,759,,,,,
0.04224596545100212,760,760,,,,,
0.042188264429569244,761,761,,,,,
0.0421164445579052,762,762,,,,,
0.042068179696798325,763,763,,,,,
0.042050521820783615,764,764,,,,,
0.04203888773918152,765,765,,,,,
0.04201061651110649,766,766,,,,,
0.04196391999721527,767,767,,,,,
0.04191004857420921,768,768,,,,,
0.04186787083745003,769,769,,,,,
0.04184062033891678,770,770,,,,,
0.04181860759854317,771,771,,,,,
0.041792385280132294,772,772,,,,,
0.04175577312707901,773,773,,,,,
