train/loss,l1,l2,epoch,step,val/loss,val/error_u,val/error_v,val/error_p,val/loss_best
0.0,0.0028613805770874023,0.0029849698767066,0,0,,,,,
2789.660888671875,0.00380091299302876,0.0039710430428385735,1,1,,,,,
2458.607666015625,0.004758331459015608,0.004954670090228319,2,2,,,,,
2173.64404296875,0.0057348040863871574,0.0059377579018473625,3,3,,,,,
1941.8739013671875,0.006707684136927128,0.006922867149114609,4,4,,,,,
1769.168212890625,0.007547051180154085,0.007913290522992611,5,5,,,,,
1657.59814453125,0.007908747531473637,0.008912775665521622,6,6,,,,,
1602.3577880859375,0.007733120582997799,0.009924765676259995,7,7,,,,,
1589.75732421875,0.00725526362657547,0.010951311327517033,8,8,,,,,
1598.9224853515625,0.0066100116819143295,0.011992188170552254,9,9,,,,,
1607.72705078125,0.0058552781119942665,0.013044851832091808,10,10,,,,,
1599.727783203125,0.005019462667405605,0.01410545315593481,11,11,,,,,
1568.0888671875,0.004121185280382633,0.015170157887041569,12,12,,,,,
1515.195068359375,0.0031776134856045246,0.016235843300819397,13,13,,,,,
1449.4686279296875,0.0022081341594457626,0.0172999557107687,14,14,,,,,
1381.5018310546875,0.0012352513149380684,0.018359940499067307,15,15,,,,,
1320.7559814453125,0.00028318224940449,0.01941271871328354,16,16,,,,,
1273.31396484375,-0.0006251385202631354,0.020454445853829384,17,17,,,,,
1240.88720703125,-0.0014712136471644044,0.021480578929185867,18,18,,,,,
1221.138916015625,-0.00224289670586586,0.022486219182610512,19,19,,,,,
1209.1058349609375,-0.0029345559887588024,0.0234665609896183,20,20,,,,,
1199.13818359375,-0.0035460875369608402,0.024417294189333916,21,21,,,,,
1186.5875244140625,-0.004081671126186848,0.025334855541586876,22,22,,,,,
1168.755615234375,-0.004548840690404177,0.02621649019420147,23,23,,,,,
1145.07275390625,-0.004958020057529211,0.02706017903983593,24,24,,,,,
1116.7576904296875,-0.0053223734721541405,0.027864454314112663,25,25,,,,,
1086.2103271484375,-0.005657704081386328,0.028628170490264893,26,26,,,,,
1056.2955322265625,-0.005982050206512213,0.02935025840997696,27,27,,,,,
1029.6104736328125,-0.006314612925052643,0.03002949245274067,28,28,,,,,
1007.832275390625,-0.006673792842775583,0.030664345249533653,29,29,,,,,
991.2858276367188,-0.00707450695335865,0.03125294670462608,30,30,,,,,
978.8928833007812,-0.007525537628680468,0.03179319202899933,31,31,,,,,
968.587158203125,-0.008027874864637852,0.03228297829627991,32,32,,,,,
958.0933227539062,-0.008574554696679115,0.03272044658660889,33,33,,,,,
945.763916015625,-0.0091517623513937,0.03310416638851166,34,34,,,,,
931.1062622070312,-0.009740701876580715,0.033433157950639725,35,35,,,,,
914.7943115234375,-0.01031997799873352,0.03370681405067444,36,36,,,,,
898.2171020507812,-0.010868378914892673,0.03392476961016655,37,37,,,,,
882.81201171875,-0.011367728002369404,0.03408682718873024,38,38,,,,,
869.4813842773438,-0.011805151589214802,0.034192901104688644,39,39,,,,,
858.3078002929688,-0.012174191884696484,0.034243013709783554,40,40,,,,,
848.6355590820312,-0.012474671006202698,0.03423726186156273,41,41,,,,,
839.4342041015625,-0.012711719609797001,0.03417571634054184,42,42,,,,,
829.7627563476562,-0.01289454661309719,0.03405830264091492,43,43,,,,,
819.1373901367188,-0.01303539052605629,0.03388464078307152,44,44,,,,,
807.6748046875,-0.013148833997547626,0.03365393728017807,45,45,,,,,
795.979248046875,-0.01325144525617361,0.0333649180829525,46,46,,,,,
784.8361206054688,-0.013361561112105846,0.033015910536050797,47,47,,,,,
774.8408813476562,-0.013498947955667973,0.032605044543743134,48,48,,,,,
766.1238403320312,-0.013684054836630821,0.032130613923072815,49,49,,,,,
758.3079833984375,-0.013936679810285568,0.031591545790433884,50,50,,,,,
750.7384033203125,-0.014274160377681255,0.030987871810793877,51,51,,,,,
742.8630981445312,-0.014709516428411007,0.030321097001433372,52,52,,,,,
734.5424194335938,-0.015250169672071934,0.029594337567687035,53,53,,,,,
726.0963134765625,-0.015897681936621666,0.02881218120455742,54,54,,,,,
718.0737915039062,-0.01664848066866398,0.027980288490653038,55,55,,,,,
710.9086303710938,-0.017495179548859596,0.027104822918772697,56,56,,,,,
704.6807861328125,-0.018428009003400803,0.02619181200861931,57,57,,,,,
699.1160278320312,-0.01943601667881012,0.025246577337384224,58,58,,,,,
693.7950439453125,-0.020507922396063805,0.024273313581943512,59,59,,,,,
688.4204711914062,-0.02163262479007244,0.023274922743439674,60,60,,,,,
682.9722900390625,-0.02279944345355034,0.022253120318055153,61,61,,,,,
677.6700439453125,-0.023998185992240906,0.021208837628364563,62,62,,,,,
672.7836303710938,-0.0252191424369812,0.020142821595072746,63,63,,,,,
668.431396484375,-0.026453057304024696,0.019056331366300583,64,64,,,,,
664.503662109375,-0.027691161260008812,0.017951754853129387,65,65,,,,,
660.7647705078125,-0.02892523631453514,0.016832970082759857,66,66,,,,,
657.0477905273438,-0.0301477313041687,0.015705358237028122,67,67,,,,,
