val/loss,val/error_c,val/error_u,val/error_v,val/error_w,val/error_p,val/loss_best,epoch,step,train/loss,test/loss,test/error_c,test/error_u,test/error_v,test/error_w,test/error_p
714.401123046875,0.29923850297927856,0.9843379855155945,0.9952765703201294,0.9912811517715454,1.0002541542053223,714.3992919921875,0,423,,,,,,,
,,,,,,,0,423,0.009376198053359985,,,,,,
714.14111328125,0.24829939007759094,0.9739816784858704,1.001771092414856,1.0011541843414307,1.0000700950622559,714.1389770507812,1,847,,,,,,,
,,,,,,,1,847,0.0041093844920396805,,,,,,
714.0557861328125,0.2202713042497635,0.9745871424674988,1.0059008598327637,0.9963983297348022,1.000009536743164,714.0540161132812,2,1271,,,,,,,
,,,,,,,2,1271,0.0030774339102208614,,,,,,
714.0535888671875,0.200278177857399,0.9720659255981445,1.0045183897018433,0.9911584854125977,1.0000104904174805,714.0521240234375,3,1695,,,,,,,
,,,,,,,3,1695,0.0025353373493999243,,,,,,
714.0441284179688,0.18728861212730408,0.9695568680763245,1.0035063028335571,0.9867655038833618,1.0000087022781372,714.0435180664062,4,2119,,,,,,,
,,,,,,,4,2119,0.002137343632057309,,,,,,
714.040283203125,0.1761731505393982,0.9661145210266113,0.999106764793396,0.9801473021507263,1.000008225440979,714.03857421875,5,2543,,,,,,,
,,,,,,,5,2543,0.001880859606899321,,,,,,
714.0416870117188,0.16651472449302673,0.9625152349472046,0.9931656122207642,0.9733715653419495,1.000009298324585,714.03857421875,6,2967,,,,,,,
,,,,,,,6,2967,0.0016954155871644616,,,,,,
714.0501098632812,0.15824632346630096,0.9584051370620728,0.9874992966651917,0.9671267867088318,1.0000197887420654,714.03857421875,7,3391,,,,,,,
,,,,,,,7,3391,0.0015477597480639815,,,,,,
714.0469970703125,0.15094996988773346,0.9530767798423767,0.981472373008728,0.9615955352783203,1.0000216960906982,714.03857421875,8,3815,,,,,,,
,,,,,,,8,3815,0.0014276127330958843,,,,,,
714.0360107421875,0.14585305750370026,0.9465981721878052,0.974118709564209,0.9547728896141052,1.0000137090682983,714.0341796875,9,4239,,,,,,,
,,,,,,,9,4239,0.0013329258654266596,,,,,,
714.0274047851562,0.1407378613948822,0.9394155740737915,0.9645240902900696,0.9460204839706421,1.000009536743164,714.0255126953125,10,4663,,,,,,,
,,,,,,,10,4663,0.0012564801145344973,,,,,,
714.017822265625,0.13696616888046265,0.9321012496948242,0.9538102149963379,0.9366106986999512,1.0000088214874268,714.0166625976562,11,5087,,,,,,,
,,,,,,,11,5087,0.0011924896389245987,,,,,,
714.0062255859375,0.13392819464206696,0.9245702624320984,0.9427704215049744,0.9273526668548584,1.000003457069397,714.0050048828125,12,5511,,,,,,,
,,,,,,,12,5511,0.0011377354385331273,,,,,,
713.9935302734375,0.13004358112812042,0.9177899360656738,0.9325413107872009,0.9190385341644287,0.9999973773956299,713.9920654296875,13,5935,,,,,,,
,,,,,,,13,5935,0.0010915579041466117,,,,,,
713.9757080078125,0.131331667304039,0.9086110591888428,0.9216826558113098,0.910190761089325,0.9999873042106628,713.9740600585938,14,6359,,,,,,,
,,,,,,,14,6359,0.0010435892036184669,,,,,,
713.9581909179688,0.12539811432361603,0.9012047648429871,0.9123209714889526,0.9025463461875916,0.9999780058860779,713.956298828125,15,6783,,,,,,,
,,,,,,,15,6783,0.0010075463214889169,,,,,,
