train/loss,l1,l2,epoch,step,val/loss,val/error_u,val/loss_best
73.79008483886719,0.9897619485855103,-5.954415321350098,3518,3518,,,
73.75899505615234,0.989791989326477,-5.9543986320495605,3519,3519,,,
73.7271728515625,0.9898239970207214,-5.9543843269348145,3520,3520,,,
73.69475555419922,0.9898542761802673,-5.9543681144714355,3521,3521,,,
73.66189575195312,0.9898858070373535,-5.954353332519531,3522,3522,,,
73.6292495727539,0.9899166226387024,-5.9543375968933105,3523,3523,,,
73.59703826904297,0.9899474382400513,-5.95432186126709,3524,3524,,,
73.56532287597656,0.9899787902832031,-5.9543070793151855,3525,3525,,,
73.53376770019531,0.9900091290473938,-5.954290866851807,3526,3526,,,
73.502197265625,0.9900407195091248,-5.954276084899902,3527,3527,,,
73.47025299072266,0.9900709390640259,-5.954259872436523,3528,3528,,,
73.43806457519531,0.9901024103164673,-5.954245090484619,3529,3529,,,
73.40568542480469,0.9901328682899475,-5.954229354858398,3530,3530,,,
73.3733139038086,0.9901639223098755,-5.954214096069336,3531,3531,,,
73.341064453125,0.9901947379112244,-5.954198837280273,3532,3532,,,
73.30902099609375,0.9902253746986389,-5.954183101654053,3533,3533,,,
73.27708435058594,0.9902564883232117,-5.95416784286499,3534,3534,,,
73.2452392578125,0.9902868270874023,-5.9541521072387695,3535,3535,,,
73.21319580078125,0.9903180599212646,-5.954137325286865,3536,3536,,,
73.18115234375,0.9903483390808105,-5.9541215896606445,3537,3537,,,
73.1489486694336,0.9903794527053833,-5.954106330871582,3538,3538,,,
73.11666107177734,0.9904099106788635,-5.954090595245361,3539,3539,,,
73.08433532714844,0.9904407262802124,-5.954075336456299,3540,3540,,,
73.0521240234375,0.990471363067627,-5.954059600830078,3541,3541,,,
73.0199966430664,0.9905019402503967,-5.954043865203857,3542,3542,,,
72.98780822753906,0.9905327558517456,-5.954028606414795,3543,3543,,,
72.9556884765625,0.990563154220581,-5.954012870788574,3544,3544,,,
72.9235610961914,0.9905940294265747,-5.953997611999512,3545,3545,,,
72.89136505126953,0.9906243085861206,-5.953981876373291,3546,3546,,,
72.859130859375,0.9906551837921143,-5.9539666175842285,3547,3547,,,
72.8268051147461,0.9906855225563049,-5.953950881958008,3548,3548,,,
72.79452514648438,0.9907162189483643,-5.953935623168945,3549,3549,,,
72.7622299194336,0.9907466173171997,-5.953919887542725,3550,3550,,,
72.72992706298828,0.9907771944999695,-5.953904628753662,3551,3551,,,
72.6976089477539,0.9908077120780945,-5.9538893699646,3552,3552,,,
72.66532135009766,0.9908381104469299,-5.953873634338379,3553,3553,,,
72.63296508789062,0.9908686876296997,-5.953858375549316,3554,3554,,,
72.6006851196289,0.9908989667892456,-5.953842639923096,3555,3555,,,
72.56835174560547,0.9909296035766602,-5.953827381134033,3556,3556,,,
72.53604125976562,0.9909598231315613,-5.9538116455078125,3557,3557,,,
72.50364685058594,0.990990400314331,-5.95379638671875,3558,3558,,,
72.4712905883789,0.9910206198692322,-5.953780651092529,3559,3559,,,
72.43888854980469,0.9910511374473572,-5.953765392303467,3560,3560,,,
72.40644836425781,0.9910813570022583,-5.953749656677246,3561,3561,,,
72.37399291992188,0.9911118149757385,-5.953734397888184,3562,3562,,,
72.34154510498047,0.9911420345306396,-5.953718662261963,3563,3563,,,
72.30908203125,0.9911723732948303,-5.9537034034729,3564,3564,,,
72.2766342163086,0.9912025928497314,-5.95368766784668,3565,3565,,,
72.24410247802734,0.9912328720092773,-5.953672409057617,3566,3566,,,
72.211669921875,0.9912630915641785,-5.9536566734313965,3567,3567,,,
72.17913818359375,0.9912933111190796,-5.953640937805176,3568,3568,,,
72.14664459228516,0.9913235306739807,-5.953625202178955,3569,3569,,,
72.11412048339844,0.9913536906242371,-5.953609466552734,3570,3570,,,
72.08150482177734,0.9913839101791382,-5.953594207763672,3571,3571,,,
72.04902648925781,0.9914140701293945,-5.953578472137451,3572,3572,,,
72.01646423339844,0.9914442896842957,-5.953563213348389,3573,3573,,,
71.98388671875,0.9914743900299072,-5.953547477722168,3574,3574,,,
71.9513168334961,0.9915046095848083,-5.9535322189331055,3575,3575,,,
71.91873168945312,0.9915346503257751,-5.953516483306885,3576,3576,,,
71.88605499267578,0.9915648698806763,-5.953501224517822,3577,3577,,,
71.85344696044922,0.9915948510169983,-5.953485488891602,3578,3578,,,
71.82080841064453,0.9916250109672546,-5.953470230102539,3579,3579,,,
71.78817749023438,0.9916549324989319,-5.953454494476318,3580,3580,,,
71.75552368164062,0.9916850924491882,-5.953439235687256,3581,3581,,,
71.722900390625,0.9917149543762207,-5.953423500061035,3582,3582,,,
71.69017791748047,0.991745114326477,-5.953408241271973,3583,3583,,,
71.65748596191406,0.9917749166488647,-5.953392505645752,3584,3584,,,
71.62482452392578,0.9918051362037659,-5.9533772468566895,3585,3585,,,
71.59209442138672,0.9918348789215088,-5.953361511230469,3586,3586,,,
71.55935668945312,0.9918650984764099,-5.953346252441406,3587,3587,,,
71.52665710449219,0.9918947815895081,-5.9533305168151855,3588,3588,,,
71.49391174316406,0.9919250011444092,-5.953315258026123,3589,3589,,,
71.4611587524414,0.9919546246528625,-5.953299522399902,3590,3590,,,
71.42839813232422,0.9919849038124084,-5.95328426361084,3591,3591,,,
71.39568328857422,0.9920144081115723,-5.953268527984619,3592,3592,,,
71.3629379272461,0.9920446872711182,-5.953253269195557,3593,3593,,,
71.3302230834961,0.9920740723609924,-5.953237056732178,3594,3594,,,
71.29747009277344,0.9921044707298279,-5.953222274780273,3595,3595,,,
71.26483154296875,0.9921336770057678,-5.9532060623168945,3596,3596,,,
71.2322006225586,0.9921642541885376,-5.95319128036499,3597,3597,,,
71.19974517822266,0.9921932220458984,-5.953175067901611,3598,3598,,,
71.16736602783203,0.9922240376472473,-5.953160762786865,3599,3599,,,
71.13526916503906,0.9922526478767395,-5.953144073486328,3600,3600,,,
71.10346984863281,0.992283821105957,-5.95313024520874,3601,3601,,,
71.07222747802734,0.9923118948936462,-5.953113079071045,3602,3602,,,
71.0417251586914,0.9923437237739563,-5.953099727630615,3603,3603,,,
71.01250457763672,0.9923709630966187,-5.9530816078186035,3604,3604,,,
70.98524475097656,0.9924037456512451,-5.95306921005249,3605,3605,,,
70.96101379394531,0.9924296736717224,-5.953049659729004,3606,3606,,,
70.9416275024414,0.992464005947113,-5.953039169311523,3607,3607,,,
70.92996215820312,0.9924878478050232,-5.953017711639404,3608,3608,,,
70.9307861328125,0.9925247430801392,-5.953010082244873,3609,3609,,,
70.95179748535156,0.9925452470779419,-5.952984809875488,3610,3610,,,
71.00598907470703,0.9925863742828369,-5.952981472015381,3611,3611,,,
71.11497497558594,0.9926013350486755,-5.952950477600098,3612,3612,,,
71.314453125,0.9926494359970093,-5.9529547691345215,3613,3613,,,
71.66649627685547,0.9926550388336182,-5.952913761138916,3614,3614,,,
72.2729263305664,0.9927148818969727,-5.952930927276611,3615,3615,,,
73.3153305053711,0.992704451084137,-5.952873706817627,3616,3616,,,
75.08478546142578,0.9927841424942017,-5.9529128074646,3617,3617,,,
78.11064147949219,0.9927461743354797,-5.952827453613281,3618,3618,,,
83.19287872314453,0.9928588271141052,-5.952904224395752,3619,3619,,,
91.78070068359375,0.992773711681366,-5.95277214050293,3620,3620,,,
105.67274475097656,0.9929378628730774,-5.95290994644165,3621,3621,,,
127.84197998046875,0.9927777051925659,-5.9527082443237305,3622,3622,,,
159.24642944335938,0.993007481098175,-5.952930927276611,3623,3623,,,
199.61474609375,0.9927553534507751,-5.9526543617248535,3624,3624,,,
233.76901245117188,0.9930194616317749,-5.952941417694092,3625,3625,,,
242.92343139648438,0.9927400350570679,-5.952666282653809,3626,3626,,,
201.14776611328125,0.9929163455963135,-5.952880859375,3627,3627,,,
129.41419982910156,0.9927858114242554,-5.952768802642822,3628,3628,,,
76.73323822021484,0.9927597641944885,-5.952759265899658,3629,3629,,,
80.01453399658203,0.9928529858589172,-5.952868461608887,3630,3630,,,
120.09127807617188,0.9926737546920776,-5.952688694000244,3631,3631,,,
145.59657287597656,0.9928334951400757,-5.952868461608887,3632,3632,,,
128.39303588867188,0.9926935434341431,-5.952732086181641,3633,3633,,,
88.1649398803711,0.9927218556404114,-5.952768802642822,3634,3634,,,
70.87156677246094,0.9927613735198975,-5.952810764312744,3635,3635,,,
88.62232971191406,0.9926420450210571,-5.952681064605713,3636,3636,,,
110.53474426269531,0.9927689433097839,-5.952810764312744,3637,3637,,,
106.99446105957031,0.9926615357398987,-5.952692031860352,3638,3638,,,
83.6646957397461,0.992699146270752,-5.952723026275635,3639,3639,,,
70.69827270507812,0.9927312135696411,-5.952744007110596,3640,3640,,,
79.974609375,0.9926489591598511,-5.95264196395874,3641,3641,,,
93.42527770996094,0.9927524924278259,-5.95273494720459,3642,3642,,,
91.35616302490234,0.9926791787147522,-5.952640056610107,3643,3643,,,
77.3460693359375,0.9927123785018921,-5.952653884887695,3644,3644,,,
70.38014221191406,0.9927492141723633,-5.952668190002441,3645,3645,,,
76.78583526611328,0.9926918745040894,-5.95258092880249,3646,3646,,,
84.27528381347656,0.9927802681922913,-5.952646255493164,3647,3647,,,
81.7492446899414,0.9927370548248291,-5.952571392059326,3648,3648,,,
73.32077026367188,0.9927669167518616,-5.952571868896484,3649,3649,,,
70.21467590332031,0.9928098917007446,-5.952584266662598,3650,3650,,,
74.62935638427734,0.9927724599838257,-5.952510356903076,3651,3651,,,
78.65618133544922,0.9928500056266785,-5.952556610107422,3652,3652,,,
76.51004791259766,0.9928269386291504,-5.95249605178833,3653,3653,,,
71.46290588378906,0.9928555488586426,-5.952488899230957,3654,3654,,,
69.95741271972656,0.9928975105285645,-5.9524946212768555,3655,3655,,,
72.72077178955078,0.9928746223449707,-5.952431678771973,3656,3656,,,
75.04822540283203,0.9929425120353699,-5.952464580535889,3657,3657,,,
73.7599105834961,0.9929311275482178,-5.952413558959961,3658,3658,,,
70.72932434082031,0.9929625988006592,-5.952406883239746,3659,3659,,,
69.63275146484375,0.9930009841918945,-5.952406883239746,3660,3660,,,
71.11973571777344,0.9929918050765991,-5.952356338500977,3661,3661,,,
72.64923858642578,0.9930524230003357,-5.9523797035217285,3662,3662,,,
72.15221405029297,0.9930485486984253,-5.952334880828857,3663,3663,,,
70.36134338378906,0.9930839538574219,-5.952331066131592,3664,3664,,,
69.39801788330078,0.9931170344352722,-5.952324867248535,3665,3665,,,
70.01361083984375,0.9931192994117737,-5.9522857666015625,3666,3666,,,
71.0357666015625,0.9931733012199402,-5.952301502227783,3667,3667,,,
71.07545471191406,0.99317467212677,-5.952261447906494,3668,3668,,,
70.1207504272461,0.9932138919830322,-5.952261447906494,3669,3669,,,
69.28887939453125,0.9932417273521423,-5.952249050140381,3670,3670,,,
69.34223937988281,0.9932543039321899,-5.952220916748047,3671,3671,,,
69.93856811523438,0.9933019876480103,-5.9522294998168945,3672,3672,,,
70.2270278930664,0.9933079481124878,-5.9521942138671875,3673,3673,,,
69.85935974121094,0.9933493137359619,-5.9521965980529785,3674,3674,,,
69.26042938232422,0.9933719635009766,-5.952178955078125,3675,3675,,,
69.01362609863281,0.993393063545227,-5.952159881591797,3676,3676,,,
69.2292709350586,0.9934338331222534,-5.95216178894043,3677,3677,,,
69.52291870117188,0.9934446811676025,-5.952131748199463,3678,3678,,,
69.50914001464844,0.9934864044189453,-5.952134609222412,3679,3679,,,
69.19793701171875,0.9935057163238525,-5.952113628387451,3680,3680,,,
68.89500427246094,0.9935339093208313,-5.952102184295654,3681,3681,,,
68.8416748046875,0.9935683012008667,-5.952096939086914,3682,3682,,,
68.9881591796875,0.9935849905014038,-5.952073097229004,3683,3683,,,
69.10039520263672,0.9936251044273376,-5.95207405090332,3684,3684,,,
69.02801513671875,0.9936431646347046,-5.952051639556885,3685,3685,,,
68.8281478881836,0.9936760663986206,-5.95204496383667,3686,3686,,,
68.6693344116211,0.9937046766281128,-5.952033519744873,3687,3687,,,
68.65008544921875,0.9937272667884827,-5.9520158767700195,3688,3688,,,
68.7198715209961,0.9937639236450195,-5.95201301574707,3689,3689,,,
68.7576675415039,0.9937831163406372,-5.951992034912109,3690,3690,,,
68.69669342041016,0.993818461894989,-5.9519877433776855,3691,3691,,,
68.5737533569336,0.9938430190086365,-5.951972484588623,3692,3692,,,
68.47526550292969,0.9938709139823914,-5.951960563659668,3693,3693,,,
68.44933319091797,0.9939031004905701,-5.951953411102295,3694,3694,,,
68.47132110595703,0.9939252138137817,-5.951935291290283,3695,3695,,,
68.48051452636719,0.9939601421356201,-5.951930999755859,3696,3696,,,
68.43951416015625,0.9939828515052795,-5.951913833618164,3697,3697,,,
68.36193084716797,0.9940143823623657,-5.951905727386475,3698,3698,,,
68.29003143310547,0.9940423369407654,-5.9518938064575195,3699,3699,,,
68.2533950805664,0.9940685033798218,-5.951879978179932,3700,3700,,,
68.24687194824219,0.9941010475158691,-5.951872825622559,3701,3701,,,
68.24181365966797,0.9941245913505554,-5.9518561363220215,3702,3702,,,
68.21449279785156,0.9941574931144714,-5.951849460601807,3703,3703,,,
68.16413879394531,0.9941827654838562,-5.951834678649902,3704,3704,,,
68.10858154296875,0.9942124485969543,-5.95182466506958,3705,3705,,,
68.06645202636719,0.9942415952682495,-5.9518141746521,3706,3706,,,
68.04237365722656,0.9942676424980164,-5.951800346374512,3707,3707,,,
68.02622985839844,0.9942993521690369,-5.951792240142822,3708,3708,,,
68.004150390625,0.9943242073059082,-5.95177698135376,3709,3709,,,
67.9697036743164,0.9943555593490601,-5.95176887512207,3710,3710,,,
67.92711639404297,0.9943820834159851,-5.951755523681641,3711,3711,,,
67.88578033447266,0.9944108724594116,-5.951744556427002,3712,3712,,,
67.85227966308594,0.9944400191307068,-5.9517340660095215,3713,3713,,,
67.82659912109375,0.9944664239883423,-5.951720714569092,3714,3714,,,
67.80306243896484,0.9944971799850464,-5.951711654663086,3715,3715,,,
67.77578735351562,0.9945229291915894,-5.95169734954834,3716,3716,,,
67.74268341064453,0.99455326795578,-5.951687812805176,3717,3717,,,
67.70619201660156,0.9945802092552185,-5.951674938201904,3718,3718,,,
67.67054748535156,0.9946087598800659,-5.951663970947266,3719,3719,,,
67.63863372802734,0.9946375489234924,-5.951653003692627,3720,3720,,,
67.61031341552734,0.9946644306182861,-5.9516401290893555,3721,3721,,,
67.58321380615234,0.9946942925453186,-5.951630592346191,3722,3722,,,
67.55472564697266,0.9947206377983093,-5.951617240905762,3723,3723,,,
67.52359008789062,0.9947503209114075,-5.9516072273254395,3724,3724,,,
67.49057006835938,0.9947773218154907,-5.951594352722168,3725,3725,,,
67.45732116699219,0.9948059320449829,-5.951583385467529,3726,3726,,,
67.42552185058594,0.9948341250419617,-5.951571941375732,3727,3727,,,
67.39546966552734,0.9948614835739136,-5.951559543609619,3728,3728,,,
67.366455078125,0.994890570640564,-5.951549053192139,3729,3729,,,
67.33745574951172,0.9949173331260681,-5.951536178588867,3730,3730,,,
67.30744171142578,0.9949465394020081,-5.951525688171387,3731,3731,,,
67.27633666992188,0.9949734807014465,-5.951512813568115,3732,3732,,,
67.24471282958984,0.9950020909309387,-5.951501846313477,3733,3733,,,
67.21318054199219,0.9950297474861145,-5.9514899253845215,3734,3734,,,
67.18233489990234,0.9950575232505798,-5.951478004455566,3735,3735,,,
67.15219116210938,0.9950858950614929,-5.951467037200928,3736,3736,,,
67.1224136352539,0.9951130747795105,-5.9514546394348145,3737,3737,,,
67.09266662597656,0.9951418042182922,-5.951443672180176,3738,3738,,,
67.06249237060547,0.9951688051223755,-5.9514312744140625,3739,3739,,,
67.03192138671875,0.9951973557472229,-5.951420307159424,3740,3740,,,
67.00106811523438,0.99522465467453,-5.9514079093933105,3741,3741,,,
66.97019958496094,0.9952527284622192,-5.951396465301514,3742,3742,,,
66.93949127197266,0.9952805042266846,-5.951384544372559,3743,3743,,,
66.90917205810547,0.9953081011772156,-5.9513726234436035,3744,3744,,,
66.87902069091797,0.9953362345695496,-5.951361179351807,3745,3745,,,
66.84896087646484,0.9953634738922119,-5.951348781585693,3746,3746,,,
66.81884002685547,0.9953917264938354,-5.951337814331055,3747,3747,,,
66.7885513305664,0.995418906211853,-5.951325416564941,3748,3748,,,
66.7581787109375,0.9954470992088318,-5.9513139724731445,3749,3749,,,
66.72767639160156,0.9954743981361389,-5.9513020515441895,3750,3750,,,
66.6971206665039,0.9955022931098938,-5.951290607452393,3751,3751,,,
66.66667938232422,0.9955298900604248,-5.9512786865234375,3752,3752,,,
66.63636779785156,0.9955574870109558,-5.951266765594482,3753,3753,,,
66.60611724853516,0.9955853223800659,-5.9512553215026855,3754,3754,,,
66.57589721679688,0.995612621307373,-5.9512434005737305,3755,3755,,,
66.5457534790039,0.9956405758857727,-5.951231956481934,3756,3756,,,
66.51551818847656,0.9956678152084351,-5.9512200355529785,3757,3757,,,
66.48521423339844,0.9956957101821899,-5.951208591461182,3758,3758,,,
66.45491790771484,0.9957229495048523,-5.951196670532227,3759,3759,,,
66.42460632324219,0.9957507252693176,-5.95118522644043,3760,3760,,,
66.39424896240234,0.9957780838012695,-5.951173305511475,3761,3761,,,
66.36393737792969,0.9958056807518005,-5.951161861419678,3762,3762,,,
66.33364868164062,0.995833158493042,-5.951149940490723,3763,3763,,,
66.30338287353516,0.9958605766296387,-5.951138019561768,3764,3764,,,
66.2731704711914,0.9958881735801697,-5.951126575469971,3765,3765,,,
66.24297332763672,0.9959154725074768,-5.951114654541016,3766,3766,,,
66.2127914428711,0.9959431290626526,-5.951103210449219,3767,3767,,,
66.18255615234375,0.9959703683853149,-5.951091289520264,3768,3768,,,
66.15231323242188,0.9959980249404907,-5.951079845428467,3769,3769,,,
66.12213897705078,0.9960252046585083,-5.951067924499512,3770,3770,,,
66.09191131591797,0.9960528016090393,-5.951056480407715,3771,3771,,,
66.06167602539062,0.9960800409317017,-5.95104455947876,3772,3772,,,
66.03150177001953,0.9961075782775879,-5.951033115386963,3773,3773,,,
66.0012435913086,0.9961348176002502,-5.951021194458008,3774,3774,,,
65.97103881835938,0.9961622357368469,-5.951009750366211,3775,3775,,,
65.9408187866211,0.996189534664154,-5.950997829437256,3776,3776,,,
65.91063690185547,0.996216893196106,-5.950985908508301,3777,3777,,,
65.88042449951172,0.9962441921234131,-5.950973987579346,3778,3778,,,
65.85028076171875,0.9962714314460754,-5.950962066650391,3779,3779,,,
65.82008361816406,0.9962987899780273,-5.9509501457214355,3780,3780,,,
65.78995513916016,0.9963259696960449,-5.9509382247924805,3781,3781,,,
65.75979614257812,0.9963533282279968,-5.950926780700684,3782,3782,,,
65.72967529296875,0.9963804483413696,-5.9509148597717285,3783,3783,,,
65.69953918457031,0.9964078068733215,-5.950903415679932,3784,3784,,,
65.66934967041016,0.9964348673820496,-5.950891494750977,3785,3785,,,
65.63922119140625,0.9964622259140015,-5.95088005065918,3786,3786,,,
65.60908508300781,0.9964892864227295,-5.950868129730225,3787,3787,,,
65.57899475097656,0.9965166449546814,-5.950856685638428,3788,3788,,,
65.54885864257812,0.9965436458587646,-5.950844764709473,3789,3789,,,
65.5187759399414,0.9965709447860718,-5.950833320617676,3790,3790,,,
65.4886245727539,0.9965978860855103,-5.950821399688721,3791,3791,,,
65.45852661132812,0.9966251850128174,-5.950809955596924,3792,3792,,,
65.42845916748047,0.9966521263122559,-5.950798034667969,3793,3793,,,
65.39839172363281,0.996679425239563,-5.950786590576172,3794,3794,,,
65.3682632446289,0.9967063069343567,-5.950774669647217,3795,3795,,,
65.3382339477539,0.9967336058616638,-5.95076322555542,3796,3796,,,
65.30818939208984,0.9967604279518127,-5.950751304626465,3797,3797,,,
65.27812957763672,0.9967877268791199,-5.950739860534668,3798,3798,,,
65.24812316894531,0.996814489364624,-5.950727939605713,3799,3799,,,
65.21808624267578,0.9968417882919312,-5.950716495513916,3800,3800,,,
65.18807983398438,0.9968684911727905,-5.950704574584961,3801,3801,,,
65.15809631347656,0.9968958497047424,-5.950693130493164,3802,3802,,,
65.12809753417969,0.996922492980957,-5.950681209564209,3803,3803,,,
65.09810638427734,0.9969499111175537,-5.950669765472412,3804,3804,,,
65.06815338134766,0.9969764351844788,-5.950657367706299,3805,3805,,,
65.03833770751953,0.9970039129257202,-5.95064640045166,3806,3806,,,
65.00845336914062,0.9970302581787109,-5.950634002685547,3807,3807,,,
64.9787368774414,0.9970579147338867,-5.950623035430908,3808,3808,,,
64.94910430908203,0.9970840215682983,-5.950610637664795,3809,3809,,,
64.91964721679688,0.9971119165420532,-5.9506001472473145,3810,3810,,,
64.8904037475586,0.9971376657485962,-5.950587272644043,3811,3811,,,
64.86148071289062,0.9971659779548645,-5.950577259063721,3812,3812,,,
64.83306884765625,0.9971911907196045,-5.950563907623291,3813,3813,,,
64.8055191040039,0.9972200989723206,-5.950554370880127,3814,3814,,,
64.77909088134766,0.9972444772720337,-5.950540065765381,3815,3815,,,
64.75450897216797,0.9972743391990662,-5.950531482696533,3816,3816,,,
64.73271942138672,0.997297465801239,-5.9505157470703125,3817,3817,,,
64.71544647216797,0.9973288178443909,-5.950509071350098,3818,3818,,,
64.7052230834961,0.9973499774932861,-5.950491428375244,3819,3819,,,
64.7062759399414,0.9973838329315186,-5.95048713684082,3820,3820,,,
64.72563934326172,0.997401773929596,-5.950466156005859,3821,3821,,,
64.7745132446289,0.9974396228790283,-5.950466156005859,3822,3822,,,
64.8722152709961,0.9974522590637207,-5.950439453125,3823,3823,,,
65.0499267578125,0.9974967241287231,-5.950446605682373,3824,3824,,,
65.36176300048828,0.9975005388259888,-5.950410842895508,3825,3825,,,
65.8957748413086,0.9975560903549194,-5.950430393218994,3826,3826,,,
66.80867004394531,0.9975448846817017,-5.950379371643066,3827,3827,,,
68.35122680664062,0.9976190328598022,-5.950418949127197,3828,3828,,,
70.97606658935547,0.9975820779800415,-5.950341701507568,3829,3829,,,
75.37165832519531,0.9976871609687805,-5.950416088104248,3830,3830,,,
82.78477478027344,0.9976062774658203,-5.950295448303223,3831,3831,,,
94.81597900390625,0.9977601170539856,-5.950427055358887,3832,3832,,,
114.16799926757812,0.9976085424423218,-5.950240612030029,3833,3833,,,
142.2454376220703,0.9978269934654236,-5.950453758239746,3834,3834,,,
179.96945190429688,0.9975841641426086,-5.950191020965576,3835,3835,,,
216.2417449951172,0.9978459477424622,-5.950475215911865,3836,3836,,,
235.206298828125,0.9975596070289612,-5.950196266174316,3837,3837,,,
208.29261779785156,0.9977556467056274,-5.950434684753418,3838,3838,,,
143.76019287109375,0.9975908994674683,-5.950294017791748,3839,3839,,,
81.09327697753906,0.9975953102111816,-5.950324535369873,3840,3840,,,
66.88066864013672,0.9976568222045898,-5.950406551361084,3841,3841,,,
99.12166595458984,0.9974901080131531,-5.9502458572387695,3842,3842,,,
133.33006286621094,0.9976517558097839,-5.9504313468933105,3843,3843,,,
130.89816284179688,0.997489333152771,-5.950277328491211,3844,3844,,,
94.33415985107422,0.9975448846817017,-5.9503493309021,3845,3845,,,
66.24662017822266,0.9975513815879822,-5.950363636016846,3846,3846,,,
73.28343963623047,0.9974481463432312,-5.950258255004883,3847,3847,,,
97.40058135986328,0.9975706934928894,-5.950387954711914,3848,3848,,,
104.48304748535156,0.9974460005760193,-5.950257301330566,3849,3849,,,
86.02533721923828,0.9975059628486633,-5.950318336486816,3850,3850,,,
66.77176666259766,0.997508704662323,-5.950314998626709,3851,3851,,,
68.15702056884766,0.9974408745765686,-5.950234889984131,3852,3852,,,
82.53661346435547,0.9975401163101196,-5.950328350067139,3853,3853,,,
87.68783569335938,0.9974518418312073,-5.950223922729492,3854,3854,,,
76.85948181152344,0.9975045919418335,-5.950264930725098,3855,3855,,,
65.41763305664062,0.9975162148475647,-5.950259208679199,3856,3856,,,
66.71931457519531,0.9974702000617981,-5.95019006729126,3857,3857,,,
75.34011840820312,0.9975551962852478,-5.950256824493408,3858,3858,,,
77.70556640625,0.9974973797798157,-5.9501729011535645,3859,3859,,,
70.85977935791016,0.99754399061203,-5.950197219848633,3860,3860,,,
64.42982482910156,0.9975652098655701,-5.950192928314209,3861,3861,,,
65.7432861328125,0.9975365996360779,-5.950134754180908,3862,3862,,,
70.90442657470703,0.9976115226745605,-5.950183868408203,3863,3863,,,
71.95536041259766,0.9975751638412476,-5.95011568069458,3864,3864,,,
67.72139739990234,0.997617781162262,-5.950129508972168,3865,3865,,,
63.98784255981445,0.99764084815979,-5.950121879577637,3866,3866,,,
64.7809066772461,0.9976252913475037,-5.950072765350342,3867,3867,,,
67.83366394042969,0.9976902008056641,-5.950108051300049,3868,3868,,,
68.6178970336914,0.997667670249939,-5.950051307678223,3869,3869,,,
66.23230743408203,0.9977102279663086,-5.9500627517700195,3870,3870,,,
63.81034851074219,0.9977319836616516,-5.950051784515381,3871,3871,,,
63.932098388671875,0.997729480266571,-5.950014591217041,3872,3872,,,
65.70150756835938,0.9977859854698181,-5.950039386749268,3873,3873,,,
66.50353240966797,0.9977737069129944,-5.949991703033447,3874,3874,,,
65.376220703125,0.99781733751297,-5.950003147125244,3875,3875,,,
63.77111053466797,0.9978355765342712,-5.949987411499023,3876,3876,,,
63.40034484863281,0.9978442192077637,-5.9499616622924805,3877,3877,,,
64.28459167480469,0.9978922605514526,-5.949976921081543,3878,3878,,,
65.0466537475586,0.9978880882263184,-5.949937343597412,3879,3879,,,
64.7276611328125,0.9979326725006104,-5.949949264526367,3880,3880,,,
63.758018493652344,0.997947633266449,-5.949929714202881,3881,3881,,,
63.18077850341797,0.9979663491249084,-5.949914455413818,3882,3882,,,
63.429683685302734,0.998006284236908,-5.949921131134033,3883,3883,,,
63.98463821411133,0.9980095028877258,-5.949889659881592,3884,3884,,,
64.11127471923828,0.9980531334877014,-5.9499006271362305,3885,3885,,,
63.67673110961914,0.9980653524398804,-5.949878692626953,3886,3886,,,
63.151954650878906,0.9980918765068054,-5.94987154006958,3887,3887,,,
63.01457977294922,0.998123824596405,-5.9498701095581055,3888,3888,,,
63.25843048095703,0.9981344938278198,-5.949846267700195,3889,3889,,,
63.501625061035156,0.9981752634048462,-5.949853897094727,3890,3890,,,
63.44422912597656,0.9981870055198669,-5.949831485748291,3891,3891,,,
63.14167785644531,0.9982191324234009,-5.949830532073975,3892,3892,,,
62.88348388671875,0.99824458360672,-5.949822425842285,3893,3893,,,
62.859046936035156,0.9982628226280212,-5.9498066902160645,3894,3894,,,
62.99805450439453,0.9982990026473999,-5.949809551239014,3895,3895,,,
63.093910217285156,0.9983124732971191,-5.949788570404053,3896,3896,,,
63.02150344848633,0.9983470439910889,-5.949790000915527,3897,3897,,,
62.8399658203125,0.9983676671981812,-5.949776649475098,3898,3898,,,
62.69873809814453,0.9983924627304077,-5.949767589569092,3899,3899,,,
62.68053436279297,0.9984232187271118,-5.949764728546143,3900,3900,,,
62.74302673339844,0.9984405636787415,-5.9497480392456055,3901,3901,,,
62.781028747558594,0.9984747171401978,-5.949748992919922,3902,3902,,,
62.73290252685547,0.9984932541847229,-5.949733734130859,3903,3903,,,
62.62617492675781,0.9985226392745972,-5.949729919433594,3904,3904,,,
62.53401184082031,0.9985482096672058,-5.949721813201904,3905,3905,,,
62.50318145751953,0.9985703825950623,-5.949710369110107,3906,3906,,,
62.51956558227539,0.9986016750335693,-5.949708461761475,3907,3907,,,
62.53279113769531,0.9986209273338318,-5.94969367980957,3908,3908,,,
62.50596618652344,0.9986522197723389,-5.9496917724609375,3909,3909,,,
62.44281005859375,0.9986744523048401,-5.949680328369141,3910,3910,,,
62.376426696777344,0.9987011551856995,-5.949673652648926,3911,3911,,,
62.336280822753906,0.9987285137176514,-5.949667453765869,3912,3912,,,
62.32509231567383,0.9987507462501526,-5.949656009674072,3913,3913,,,
62.32279968261719,0.9987810254096985,-5.949652671813965,3914,3914,,,
62.30651092529297,0.9988024234771729,-5.949640274047852,3915,3915,,,
62.26905059814453,0.998831570148468,-5.949635982513428,3916,3916,,,
