train/loss,l1,l2,epoch,step,val/loss,val/error_u,val/error_v,val/error_p,val/loss_best
566.790771484375,-0.016093377023935318,-0.0027171745896339417,112,112,,,,,
566.0764770507812,-0.016118334606289864,-0.0025051450356841087,113,113,,,,,
565.3817749023438,-0.016145702451467514,-0.002309356816112995,114,114,,,,,
564.6976928710938,-0.016174307093024254,-0.0021339477971196175,115,115,,,,,
564.0159301757812,-0.01620298996567726,-0.001982273766770959,116,116,,,,,
563.33251953125,-0.016230642795562744,-0.0018568531377241015,117,117,,,,,
562.6476440429688,-0.016256233677268028,-0.0017593164229765534,118,118,,,,,
561.9638671875,-0.016278844326734543,-0.0016903657233342528,119,119,,,,,
561.2869262695312,-0.0162977185100317,-0.001649760641157627,120,120,,,,,
560.6239624023438,-0.01631232164800167,-0.0016363391187041998,121,121,,,,,
559.9793090820312,-0.016322389245033264,-0.0016480726189911366,122,122,,,,,
559.3526611328125,-0.01632794924080372,-0.0016821477329358459,123,123,,,,,
558.7411499023438,-0.016329320147633553,-0.0017350686248391867,124,124,,,,,
558.140869140625,-0.016327083110809326,-0.0018027819460257888,125,125,,,,,
557.5477294921875,-0.01632203906774521,-0.001880828058347106,126,126,,,,,
556.9576416015625,-0.01631515473127365,-0.001964523456990719,127,127,,,,,
556.3678588867188,-0.016307508572936058,-0.0020491662435233593,128,128,,,,,
555.77734375,-0.016300227493047714,-0.002130246954038739,129,129,,,,,
555.185791015625,-0.01629442535340786,-0.0022036468144506216,130,130,,,,,
554.5931396484375,-0.016291137784719467,-0.002265803748741746,131,131,,,,,
554.0009155273438,-0.016291260719299316,-0.0023138378746807575,132,132,,,,,
553.4115600585938,-0.01629548892378807,-0.0023456367198377848,133,133,,,,,
552.826904296875,-0.016304273158311844,-0.002359897829592228,134,134,,,,,
552.2479248046875,-0.016317788511514664,-0.0023561359848827124,135,135,,,,,
551.6744384765625,-0.01633593812584877,-0.0023346533998847008,136,136,,,,,
551.10546875,-0.016358355060219765,-0.0022964798845350742,137,137,,,,,
550.5392456054688,-0.01638443022966385,-0.0022432859987020493,138,138,,,,,
549.9739379882812,-0.016413342207670212,-0.0021772743202745914,139,139,,,,,
549.40869140625,-0.016444090753793716,-0.0021010544151067734,140,140,,,,,
548.843505859375,-0.01647554151713848,-0.002017505932599306,141,141,,,,,
548.2782592773438,-0.016506468877196312,-0.0019296392565593123,142,142,,,,,
547.7134399414062,-0.016535621136426926,-0.0018404549919068813,143,143,,,,,
547.149658203125,-0.016561776399612427,-0.001752811367623508,144,144,,,,,
546.5870971679688,-0.016583802178502083,-0.0016692994395270944,145,145,,,,,
546.0257568359375,-0.01660071313381195,-0.0015921304002404213,146,146,,,,,
545.4656982421875,-0.01661171391606331,-0.00152303883805871,147,147,,,,,
544.9064331054688,-0.01661624200642109,-0.0014632092788815498,148,148,,,,,
544.3474731445312,-0.01661399006843567,-0.001413235324434936,149,149,,,,,
543.7881469726562,-0.016604918986558914,-0.0013731176732107997,150,150,,,,,
543.2281494140625,-0.016589252278208733,-0.0013423021882772446,151,151,,,,,
542.6673583984375,-0.016567453742027283,-0.001319752773270011,152,152,,,,,
542.1061401367188,-0.016540193930268288,-0.0013040497433394194,153,153,,,,,
541.54443359375,-0.016508299857378006,-0.0012935041449964046,154,154,,,,,
540.982666015625,-0.01647270657122135,-0.001286278828047216,155,155,,,,,
540.4205322265625,-0.016434406861662865,-0.0012805089354515076,156,156,,,,,
539.8577880859375,-0.016394397243857384,-0.0012744155246764421,157,157,,,,,
539.294189453125,-0.016353633254766464,-0.0012664045207202435,158,158,,,,,
538.7294921875,-0.016312994062900543,-0.0012551448307931423,159,159,,,,,
538.1633911132812,-0.016273248940706253,-0.0012396229431033134,160,160,,,,,
537.595947265625,-0.016235046088695526,-0.0012191726127639413,161,161,,,,,
537.027099609375,-0.016198894008994102,-0.001193483592942357,162,162,,,,,
536.4569091796875,-0.01616515778005123,-0.0011625912738963962,163,163,,,,,
535.885498046875,-0.01613406278192997,-0.0011268516536802053,164,164,,,,,
535.3131103515625,-0.016105692833662033,-0.0010869038524106145,165,165,,,,,
534.73974609375,-0.016079995781183243,-0.0010436209850013256,166,166,,,,,
534.1654052734375,-0.01605679839849472,-0.0009980524191632867,167,167,,,,,
533.590087890625,-0.01603582128882408,-0.0009513584082014859,168,168,,,,,
533.013916015625,-0.016016701236367226,-0.0009047415223903954,169,169,,,,,
532.4367065429688,-0.015999015420675278,-0.0008593783713877201,170,170,,,,,
531.8585205078125,-0.015982311218976974,-0.0008163564489223063,171,171,,,,,
531.279541015625,-0.015966126695275307,-0.0007766191847622395,172,172,,,,,
530.69970703125,-0.015950022265315056,-0.0007409233367070556,173,173,,,,,
530.1192626953125,-0.015933597460389137,-0.0007098102942109108,174,174,,,,,
529.538330078125,-0.015916502103209496,-0.0006835929816588759,175,175,,,,,
528.9570922851562,-0.0158984512090683,-0.0006623578374274075,176,176,,,,,
528.3754272460938,-0.015879223123192787,-0.0006459804135374725,177,177,,,,,
527.793701171875,-0.01585865020751953,-0.0006341513944789767,178,178,,,,,
527.2119140625,-0.015836618840694427,-0.0006264093681238592,179,179,,,,,
526.6301879882812,-0.015813050791621208,-0.000622177089098841,180,180,,,,,
526.048583984375,-0.015787890180945396,-0.0006207978585734963,181,181,,,,,
525.467529296875,-0.01576109416782856,-0.0006215721368789673,182,182,,,,,
524.886962890625,-0.015732618048787117,-0.0006237924681045115,183,183,,,,,
524.3073120117188,-0.015702392905950546,-0.0006267776479944587,184,184,,,,,
523.7286987304688,-0.01567031815648079,-0.0006299044471234083,185,185,,,,,
523.1513061523438,-0.01563623733818531,-0.0006326363072730601,186,186,,,,,
522.5753173828125,-0.015599927864968777,-0.0006345480214804411,187,187,,,,,
522.0010375976562,-0.015561087056994438,-0.0006353440112434328,188,188,,,,,
521.4285888671875,-0.015519324690103531,-0.000634868920315057,189,189,,,,,
520.858154296875,-0.015474162064492702,-0.0006331083714030683,190,190,,,,,
520.2901611328125,-0.01542503573000431,-0.0006301792454905808,191,191,,,,,
519.724609375,-0.015371308661997318,-0.0006263097748160362,192,192,,,,,
519.1619262695312,-0.015312283299863338,-0.0006218130001798272,193,193,,,,,
518.6021728515625,-0.015247221104800701,-0.0006170555134303868,194,194,,,,,
518.0457153320312,-0.015175358392298222,-0.0006124266656115651,195,195,,,,,
517.4927978515625,-0.015095922164618969,-0.0006083099287934601,196,196,,,,,
516.943603515625,-0.015008141286671162,-0.0006050578667782247,197,197,,,,,
516.3983154296875,-0.014911258593201637,-0.0006029707728885114,198,198,,,,,
515.857177734375,-0.01480453833937645,-0.0006022808374837041,199,199,,,,,
515.3204345703125,-0.014687269926071167,-0.000603139866143465,200,200,,,,,
514.7882080078125,-0.014558776281774044,-0.000605612643994391,201,201,,,,,
514.2608642578125,-0.014418411999940872,-0.00060967419994995,202,202,,,,,
513.7384643554688,-0.01426556333899498,-0.000615211552940309,203,203,,,,,
513.2212524414062,-0.014099648222327232,-0.0006220309296622872,204,204,,,,,
512.7094116210938,-0.013920111581683159,-0.0006298696389421821,205,205,,,,,
512.2030639648438,-0.013726416043937206,-0.0006384143489412963,206,206,,,,,
511.70233154296875,-0.013518034480512142,-0.0006473239627666771,207,207,,,,,
511.2073974609375,-0.01329443696886301,-0.0006562545895576477,208,208,,,,,
510.7183837890625,-0.01305508054792881,-0.0006648831767961383,209,209,,,,,
510.2353515625,-0.012799404561519623,-0.0006729266024194658,210,210,,,,,
509.7583923339844,-0.012526825070381165,-0.0006801547133363783,211,211,,,,,
509.2876281738281,-0.01223673950880766,-0.0006863976595923305,212,212,,,,,
508.8230285644531,-0.011928524821996689,-0.0006915483390912414,213,213,,,,,
508.3647155761719,-0.011601545847952366,-0.0006955601274967194,214,214,,,,,
507.9127502441406,-0.011255158111453056,-0.0006984416395425797,215,215,,,,,
507.467041015625,-0.01088871993124485,-0.00070024753222242,216,216,,,,,
507.02764892578125,-0.010501598939299583,-0.0007010673871263862,217,217,,,,,
506.5945739746094,-0.010093186981976032,-0.0007010127301327884,218,218,,,,,
506.1678161621094,-0.009662908501923084,-0.0007002034690231085,219,219,,,,,
505.7472839355469,-0.009210231713950634,-0.0006987536908127367,220,220,,,,,
505.3330383300781,-0.008734682574868202,-0.000696757750120014,221,221,,,,,
504.9249267578125,-0.008235855028033257,-0.0006942781619727612,222,222,,,,,
504.52294921875,-0.007713420782238245,-0.0006913372199051082,223,223,,,,,
504.1270751953125,-0.007167135365307331,-0.0006879142019897699,224,224,,,,,
503.7371520996094,-0.006596840918064117,-0.0006839485722593963,225,225,,,,,
503.35321044921875,-0.006002466194331646,-0.0006793474312871695,226,226,,,,,
502.97515869140625,-0.005384022369980812,-0.0006739957607351243,227,227,,,,,
502.6029052734375,-0.004741601645946503,-0.0006677667261101305,228,228,,,,,
502.2364196777344,-0.004075373522937298,-0.0006605313392356038,229,229,,,,,
501.8756103515625,-0.0033855801448225975,-0.0006521674222312868,230,230,,,,,
501.5204162597656,-0.0026725318748503923,-0.0006425676983781159,231,231,,,,,
501.17071533203125,-0.0019366011256352067,-0.0006316467770375311,232,232,,,,,
500.8265686035156,-0.0011782168876379728,-0.0006193465669639409,233,233,,,,,
500.4878845214844,-0.00039786059642210603,-0.0006056404672563076,234,234,,,,,
500.1545715332031,0.000403938174713403,-0.0005905352300032973,235,235,,,,,
499.82659912109375,0.0012266056146472692,-0.000574071251321584,236,236,,,,,
499.5039367675781,0.0020695265848189592,-0.0005563198355957866,237,237,,,,,
499.1865539550781,0.0029320456087589264,-0.0005373781314119697,238,238,,,,,
498.8743896484375,0.003813467686995864,-0.0005173612153157592,239,239,,,,,
498.5673828125,0.004713056609034538,-0.0004963937681168318,240,240,,,,,
498.265625,0.005630034953355789,-0.0004746020131278783,241,241,,,,,
497.968994140625,0.006563584320247173,-0.00045210705138742924,242,242,,,,,
497.67755126953125,0.007512848358601332,-0.0004290198558010161,243,243,,,,,
497.39117431640625,0.00847693346440792,-0.00040543731302022934,244,244,,,,,
497.1099548339844,0.009454911574721336,-0.00038143876008689404,245,245,,,,,
496.83380126953125,0.010445820167660713,-0.0003570835979189724,246,246,,,,,
496.562744140625,0.011448667384684086,-0.0003324106801301241,247,247,,,,,
496.2967224121094,0.0124624352902174,-0.0003074395644944161,248,248,,,,,
496.0357971191406,0.013486085459589958,-0.00028217394719831645,249,249,,,,,
495.7799072265625,0.014518565498292446,-0.0002566065813880414,250,250,,,,,
495.529052734375,0.015558811835944653,-0.00023072514159139246,251,251,,,,,
495.2832336425781,0.016605757176876068,-0.00020451858290471137,252,252,,,,,
495.0424499511719,0.017658337950706482,-0.00017798293265514076,253,253,,,,,
494.8066101074219,0.018715497106313705,-0.0001511255104560405,254,254,,,,,
494.5757751464844,0.01977618783712387,-0.00012396732927300036,255,255,,,,,
494.34979248046875,0.020839380100369453,-9.654332097852603e-05,256,256,,,,,
494.1287841796875,0.021904058754444122,-6.890152872074395e-05,257,257,,,,,
493.9125671386719,0.022969229146838188,-4.110142253921367e-05,258,258,,,,,
493.70123291015625,0.024033917114138603,-1.3211387340561487e-05,259,259,,,,,
493.4946594238281,0.02509717084467411,1.4694107449031435e-05,260,260,,,,,
493.2928466796875,0.026158059015870094,4.253895895089954e-05,261,261,,,,,
493.095703125,0.02721567451953888,7.024966180324554e-05,262,262,,,,,
492.9031677246094,0.02826913446187973,9.775899525266141e-05,263,263,,,,,
492.71527099609375,0.029317576438188553,0.00012500921729952097,264,264,,,,,
492.5318298339844,0.03036016784608364,0.00015195421292446554,265,265,,,,,
492.35284423828125,0.03139609470963478,0.00017856020713225007,266,266,,,,,
492.1782531738281,0.032424576580524445,0.0002048056194325909,267,267,,,,,
492.0079650878906,0.033444855362176895,0.00023067949223332107,268,268,,,,,
491.8418884277344,0.034456200897693634,0.00025617930805310607,269,269,,,,,
491.67999267578125,0.03545792028307915,0.0002813090104609728,270,270,,,,,
491.52215576171875,0.03644934296607971,0.00030607724329456687,271,271,,,,,
491.3682861328125,0.03742983192205429,0.00033049480407498777,272,272,,,,,
491.2182922363281,0.03839878365397453,0.0003545721701811999,273,273,,,,,
491.0721740722656,0.039355624467134476,0.0003783175488933921,274,274,,,,,
490.9296875,0.04029981791973114,0.00040173527668230236,275,275,,,,,
490.7909851074219,0.04123085364699364,0.0004248247423674911,276,276,,,,,
490.65570068359375,0.04214825853705406,0.00044757992145605385,277,277,,,,,
490.5239562988281,0.0430515855550766,0.0004699902783613652,278,278,,,,,
490.39556884765625,0.04394042119383812,0.0004920416977256536,279,279,,,,,
490.27044677734375,0.04481437802314758,0.0005137183470651507,280,280,,,,,
490.1484680175781,0.045673102140426636,0.0005350047722458839,281,281,,,,,
490.0296325683594,0.046516258269548416,0.0005558874108828604,282,282,,,,,
489.9138488769531,0.04734353721141815,0.0005763556691817939,283,283,,,,,
489.8009033203125,0.04815465584397316,0.0005964033189229667,284,284,,,,,
489.6907958984375,0.04894935339689255,0.0006160291377454996,285,285,,,,,
489.5834655761719,0.049727391451597214,0.0006352369673550129,286,286,,,,,
489.4787902832031,0.05048855021595955,0.0006540357717312872,287,287,,,,,
489.376708984375,0.051232632249593735,0.0006724384147673845,288,288,,,,,
489.27703857421875,0.051959458738565445,0.0006904607289470732,289,289,,,,,
489.17987060546875,0.052668873220682144,0.0007081198273226619,290,290,,,,,
489.08502197265625,0.05336074158549309,0.0007254322990775108,291,291,,,,,
488.9924621582031,0.054034944623708725,0.0007424129289574921,292,292,,,,,
488.9019775390625,0.054691389203071594,0.0007590737659484148,293,293,,,,,
488.8136901855469,0.05532999709248543,0.0007754235411994159,294,294,,,,,
488.7273864746094,0.05595071613788605,0.0007914675516076386,295,295,,,,,
488.6430969238281,0.05655351281166077,0.0008072077762335539,296,296,,,,,
488.5606689453125,0.05713837221264839,0.0008226437494158745,297,297,,,,,
488.4801025390625,0.05770529806613922,0.0008377726189792156,298,298,,,,,
488.4012756347656,0.058254312723875046,0.0008525902521796525,299,299,,,,,
488.32415771484375,0.05878545343875885,0.0008670921088196337,300,300,,,,,
488.24871826171875,0.05929877981543541,0.0008812745800241828,301,301,,,,,
488.1748352050781,0.05979436635971069,0.0008951353374868631,302,302,,,,,
488.1025390625,0.06027230620384216,0.0009086740319617093,303,303,,,,,
488.03167724609375,0.06073269993066788,0.0009218923514708877,304,304,,,,,
487.9622497558594,0.061175670474767685,0.0009347941377200186,305,305,,,,,
487.8941955566406,0.06160135567188263,0.0009473848040215671,306,306,,,,,
487.8274841308594,0.06200990453362465,0.0009596712770871818,307,307,,,,,
487.7620544433594,0.062401484698057175,0.0009716608328744769,308,308,,,,,
487.6978759765625,0.06277627497911453,0.0009833610383793712,309,309,,,,,
487.6348876953125,0.06313446909189224,0.0009947787038981915,310,310,,,,,
487.5730895996094,0.06347627192735672,0.0010059196501970291,311,311,,,,,
487.5123291015625,0.06380190700292587,0.0010167887667194009,312,312,,,,,
487.45269775390625,0.0641116052865982,0.0010273890802636743,313,313,,,,,
487.39410400390625,0.06440560519695282,0.0010377224534749985,314,314,,,,,
487.3365478515625,0.06468416750431061,0.001047789235599339,315,315,,,,,
487.2799072265625,0.06494755297899246,0.001057589310221374,316,316,,,,,
487.2242126464844,0.06519603729248047,0.001067122328095138,317,317,,,,,
487.16949462890625,0.06542990356683731,0.001076387707144022,318,318,,,,,
487.1156005859375,0.06564944237470627,0.0010853852145373821,319,319,,,,,
487.06256103515625,0.06585495173931122,0.0010941156651824713,320,320,,,,,
487.0104064941406,0.06604672968387604,0.0011025808053091168,321,321,,,,,
486.9590148925781,0.0662250891327858,0.0011107835453003645,322,322,,,,,
486.90838623046875,0.06639034301042557,0.0011187276104465127,323,323,,,,,
486.8584899902344,0.06654281169176102,0.0011264175409451127,324,324,,,,,
486.8093566894531,0.06668280810117722,0.0011338581098243594,325,325,,,,,
486.76092529296875,0.06681066006422043,0.0011410546721890569,326,326,,,,,
486.71319580078125,0.06692669540643692,0.0011480124667286873,327,327,,,,,
486.6661376953125,0.06703124195337296,0.0011547364993020892,328,328,,,,,
486.6197204589844,0.0671246275305748,0.0011612316593527794,329,329,,,,,
486.57391357421875,0.06720717996358871,0.001167502487078309,330,330,,,,,
486.52874755859375,0.06727923452854156,0.0011735535226762295,331,331,,,,,
486.48419189453125,0.06734111160039902,0.0011793887242674828,332,332,,,,,
486.440185546875,0.06739314645528793,0.0011850115843117237,333,333,,,,,
486.396728515625,0.06743565946817398,0.0011904253624379635,334,334,,,,,
486.3538513183594,0.06746897101402283,0.0011956333182752132,335,335,,,,,
486.3114929199219,0.06749340891838074,0.001200638827867806,336,336,,,,,
486.2696838378906,0.06750928610563278,0.001205445732921362,337,337,,,,,
486.2283630371094,0.06751691550016403,0.0012100579915568233,338,338,,,,,
486.18756103515625,0.06751660257577896,0.0012144799111410975,339,339,,,,,
486.14727783203125,0.06750865280628204,0.001218716031871736,340,340,,,,,
486.1074523925781,0.06749337166547775,0.0012227712431922555,341,341,,,,,
486.06805419921875,0.06747104972600937,0.0012266503181308508,342,342,,,,,
486.0292053222656,0.06744197756052017,0.0012303582625463605,343,343,,,,,
485.99072265625,0.06740643829107285,0.0012339003151282668,344,344,,,,,
485.95269775390625,0.06736471503973007,0.0012372815981507301,345,345,,,,,
485.91510009765625,0.06731707602739334,0.0012405070010572672,346,346,,,,,
485.8778991699219,0.06726378947496414,0.0012435812968760729,347,347,,,,,
485.8411560058594,0.06720511615276337,0.0012465085601434112,348,348,,,,,
485.8047790527344,0.06714131683111191,0.0012492926325649023,349,349,,,,,
485.768798828125,0.06707263737916946,0.0012519374722614884,350,350,,,,,
485.73321533203125,0.06699932366609573,0.001254446804523468,351,351,,,,,
485.6980285644531,0.06692160665988922,0.001256824005395174,352,352,,,,,
485.6631164550781,0.06683972477912903,0.0012590722180902958,353,353,,,,,
485.6286926269531,0.06675390154123306,0.0012611949350684881,354,354,,,,,
485.5945739746094,0.06666435301303864,0.0012631952995434403,355,355,,,,,
485.5607604980469,0.06657128781080246,0.001265076920390129,356,356,,,,,
485.5273742675781,0.06647491455078125,0.0012668432900682092,357,357,,,,,
485.4942932128906,0.06637542694807053,0.0012684984831139445,358,358,,,,,
485.4615173339844,0.06627301871776581,0.0012700464576482773,359,359,,,,,
485.4290771484375,0.06616787612438202,0.0012714911717921495,360,360,,,,,
485.3970031738281,0.06606017798185349,0.001272836234420538,361,361,,,,,
485.3652038574219,0.06595009565353394,0.0012740851379930973,362,362,,,,,
485.3337097167969,0.0658378005027771,0.0012752411421388388,363,363,,,,,
485.30255126953125,0.06572344899177551,0.0012763070408254862,364,364,,,,,
485.2716369628906,0.06560719758272171,0.0012772857444360852,365,365,,,,,
485.2410583496094,0.06548919528722763,0.0012781796976923943,366,366,,,,,
485.2107849121094,0.06536958366632462,0.0012789914617314935,367,367,,,,,
485.1807556152344,0.06524849683046341,0.0012797232484444976,368,368,,,,,
485.1510009765625,0.06512606889009476,0.0012803776189684868,369,369,,,,,
485.1215515136719,0.0650024265050888,0.001280956668779254,370,370,,,,,
485.0923767089844,0.06487768143415451,0.0012814627261832356,371,371,,,,,
485.06341552734375,0.06475195288658142,0.0012818982359021902,372,372,,,,,
485.0347595214844,0.06462535262107849,0.0012822657590731978,373,373,,,,,
485.00634765625,0.06449797749519348,0.0012825675075873733,374,374,,,,,
484.97821044921875,0.06436993181705475,0.0012828055769205093,375,375,,,,,
484.9503173828125,0.06424130499362946,0.0012829817133024335,376,376,,,,,
